"","id","IP","browser","platform","language","age","gender","city","recognize","trial","trial_type","is_catch_trial","names","imgs","nrevs","stars","prices","mean_rating","num_options","category","cbsa","choice","rating_option","rating","targetrt","chosen_name","chosen_img","chosen_rating","chosen_nrev","chosen_price","confidence","confrt","time_elapsed"
"15951","ziGAveOQbYrw",NA,"chrome","windows","UNKNOWN",34,"Female","None of the above","Yes",1,"choice",0,"Pho So , Trong Khanh Restaurant, Pho Anh Huyen Noodle House, Pho Kim Restaurant","https://s3-media3.fl.yelpcdn.com/bphoto/GYwMdrAxVzOfFMWrraHOSw/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/U7Xg_tYc-X5xKewyJer0pg/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/4inTBwy2W_hhNE4Slqv58w/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/zFy1bKagk3kp-X678ceT3w/o.jpg","7, 3, 8, 10","4.5,4,4.5,3.5","2, 2, 1, 2",4.125,4,"vietnamese","Calgary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154742
"15952","ziGAveOQbYrw",NA,"chrome","windows","UNKNOWN",34,"Female","None of the above","Yes",2,"choice",0,"Village Meat Products  Deli, Bennas Bakery  Deli, Granowskas Bakery","https://s3-media3.fl.yelpcdn.com/bphoto/EXmk4shaLmRPb3Zc6keVDA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/pUVZmE0H9o_FDEAsOfg5Vg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/hWv3g_KJCaBFiTOde4VX0A/o.jpg","1, 3, 6","5,4.5,3","2, 2, 3",4.16666666666667,3,"deli","Toronto","Bennas Bakery  Deli",NA,NA,3287.00000000026,"Bennas Bakery  Deli","https://s3-media2.fl.yelpcdn.com/bphoto/pUVZmE0H9o_FDEAsOfg5Vg/o.jpg",4.5,3,2,5,3042.00000000035,166589
"15953","ziGAveOQbYrw",NA,"chrome","windows","UNKNOWN",34,"Female","None of the above","Yes",3,"rating",0,"LV Bistro, Ironwood American Kitchen, Graze Desert Grille","https://s3-media1.fl.yelpcdn.com/bphoto/NvjIzHchRDCZFDVsdYs_TQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/paGtNvntkfRxMvJuJMRq5w/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/qlvrKF_t-QkH2AO-tRk2QA/o.jpg","10, 41, 11","2.5,3,3.5","2, 2, 2",3,3,"american","Phoenix-Mesa-Scottsdale, AZ",NA,"Graze Desert Grille",NA,NA,"Graze Desert Grille","https://s3-media3.fl.yelpcdn.com/bphoto/qlvrKF_t-QkH2AO-tRk2QA/o.jpg",3.5,11,2,NA,NA,178440
"15954","ziGAveOQbYrw",NA,"chrome","windows","UNKNOWN",34,"Female","None of the above","Yes",4,"choice",0,"Thai Gourmet, Thai Cuisine, Hug Thai","https://s3-media3.fl.yelpcdn.com/bphoto/g3AjIWGi0Qo_xbqp-AdBLQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/l6p8z6_2kfWWHprZTZUWPA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/VT6O7WVA-FpeYm3zvC90VA/o.jpg","165, 223, 12","4.5,4,4","2, 2, 2",4.16666666666667,3,"thai","Pittsburgh, PA","Thai Cuisine",NA,NA,2786.00000000006,"Thai Cuisine","https://s3-media4.fl.yelpcdn.com/bphoto/l6p8z6_2kfWWHprZTZUWPA/o.jpg",4,223,2,5,2274.00000000032,189027
"15955","ziGAveOQbYrw",NA,"chrome","windows","UNKNOWN",34,"Female","None of the above","Yes",5,"rating",0,"Joe Mamas Pizza and Grill, Portofinos Italian Restaurant Ayrsley, Stoneys Woodfired Pizza","https://s3-media1.fl.yelpcdn.com/bphoto/jGFJgAihIQMxQGyVFJ8B2w/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/M7sIv6XOrEfxRCaezeoRiQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/8pLjKNg9n_Ul5zMeIfD8iA/o.jpg","5, 25, 4","3.5,3.5,4","1, 2, 2",3.66666666666667,3,"pizza","Charlotte-Concord-Gastonia, NC-SC",NA,"Stoneys Woodfired Pizza",90,3212.99999999974,"Stoneys Woodfired Pizza","https://s3-media3.fl.yelpcdn.com/bphoto/8pLjKNg9n_Ul5zMeIfD8iA/o.jpg",4,4,2,5,4768.00000000003,202530
"15956","ziGAveOQbYrw",NA,"chrome","windows","UNKNOWN",34,"Female","None of the above","Yes",6,"rating",0,"Als Beef, Taylors Cafe, Fresh Salad Company","https://s3-media2.fl.yelpcdn.com/bphoto/sLALY07RXMhPO2a-SXFdIA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/Ilm_NIIQEDu8iOBsZNu0Kw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/a85bdBsdBOYrXHnlf8lbog/o.jpg","82, 3, 3","3.5,3.5,2","1, 2, 2",3,3,"sandwich","Phoenix-Mesa-Scottsdale, AZ",NA,"Taylors Cafe",97,4483.00000000017,"Taylors Cafe","https://s3-media4.fl.yelpcdn.com/bphoto/Ilm_NIIQEDu8iOBsZNu0Kw/o.jpg",3.5,3,2,4,4143.00000000003,216674
"15957","ziGAveOQbYrw",NA,"chrome","windows","UNKNOWN",34,"Female","None of the above","Yes",7,"choice",0,"Love Sushi, Nakato Japanese Steakhouse, Nakato Japanese Steakhouse  Sushi Bar","https://s3-media2.fl.yelpcdn.com/bphoto/sZeuuM_QUx9OYVwU-NFKQg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/Abn-4bfJgAc1S6wlaCOf-g/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/Abn-4bfJgAc1S6wlaCOf-g/o.jpg","114, 137, 7","3,3.5,2.5","2, 2, 2",3,3,"sushi","Charlotte-Concord-Gastonia, NC-SC","Nakato Japanese Steakhouse",NA,NA,3233.99999999945,"Nakato Japanese Steakhouse","https://s3-media2.fl.yelpcdn.com/bphoto/Abn-4bfJgAc1S6wlaCOf-g/o.jpg",3.5,137,2,5,2314.00000000032,227743
"15958","ziGAveOQbYrw",NA,"chrome","windows","UNKNOWN",34,"Female","None of the above","Yes",8,"rating",0,"Good Bite Restaurant, The Bagel Stop Yonge Eglinton Centre, Golden Griddle","https://s3-media2.fl.yelpcdn.com/bphoto/wSTC7w4IK6KEoVbiOPJpsA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/_8PjF4TP8k2eC2rQru30ZQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/oHlCxCrCanO6GUjM6CrByA/o.jpg","22, 5, 15","3.5,4,2.5","1, 1, 1",3.33333333333333,3,"breakfast","Toronto",NA,"The Bagel Stop Yonge Eglinton Centre",NA,NA,"The Bagel Stop Yonge Eglinton Centre","https://s3-media3.fl.yelpcdn.com/bphoto/_8PjF4TP8k2eC2rQru30ZQ/o.jpg",4,5,1,NA,NA,239722
"15959","ziGAveOQbYrw",NA,"chrome","windows","UNKNOWN",34,"Female","None of the above","Yes",9,"choice",0,"Tenoch Restaurant, El Cafetal Restaurant  Bakery, Latin World, Itacate","https://s3-media2.fl.yelpcdn.com/bphoto/KO1QHo2Ec-A5lwufU4rmwg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/0tgJAzjI1g2Exh7jY-qrPQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/Qw4EhiEx9KWtVWzfMvGSnA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/u7zjR6MOINR84AYwFFiTCA/o.jpg","53, 13, 6, 19","3.5,4,3.5,4.5","2, 2, 1, 2",3.875,4,"mexican","Toronto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251580
"15960","ziGAveOQbYrw",NA,"chrome","windows","UNKNOWN",34,"Female","None of the above","Yes",10,"choice",0,"Kibo Sushi House  Liberty village, Injapan, KoJa Restaurant","https://s3-media2.fl.yelpcdn.com/bphoto/uQ7MFDiDGpRG7dUQYs0TEg/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/r-xQvdHGqAcayLGutRJzcQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/_us8_eyi4Qg35HZJlMD_2w/o.jpg","1, 28, 62","5,3,4","2, 2, 2",4,3,"sushi","Toronto","Injapan",NA,NA,1845.99999999956,"Injapan","https://s3-media4.fl.yelpcdn.com/bphoto/r-xQvdHGqAcayLGutRJzcQ/o.jpg",3,28,2,3,2488.00000000029,261435
