"","id","IP","browser","platform","language","age","gender","city","recognize","trial","trial_type","is_catch_trial","names","imgs","nrevs","stars","prices","mean_rating","num_options","category","cbsa","choice","rating_option","rating","targetrt","chosen_name","chosen_img","chosen_rating","chosen_nrev","chosen_price","confidence","confrt","time_elapsed"
"7976","8WZ5lXwJMUtH",NA,"chrome","windows","UNKNOWN",29,"male","None of the above","Yes",1,"rating",0,"Street Cafe and Coffee Lounge, US Egg Restaurant, DLite Healthy On The Go, Butterfields Pancake House","https://s3-media2.fl.yelpcdn.com/bphoto/1OomZIUibdIBjm9WW7s3wg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/ScMif4HKwJs_ozajiUABtA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/50_0gUzVRT9JUixaqRAU8Q/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/e-bkAb5rjSgpCo5JAaxi2Q/o.jpg","73, 88, 84, 662","5,4,4.5,4.5","1, 2, 2, 2",4.5,4,"breakfast","Phoenix-Mesa-Scottsdale, AZ",NA,"Butterfields Pancake House",NA,NA,"Butterfields Pancake House","https://s3-media3.fl.yelpcdn.com/bphoto/e-bkAb5rjSgpCo5JAaxi2Q/o.jpg",4.5,662,2,NA,NA,155515
"7977","8WZ5lXwJMUtH",NA,"chrome","windows","UNKNOWN",29,"male","None of the above","Yes",2,"rating",0,"Red Dragon Chinese Food, Tao Garden, Szechwan Palace","https://s3-media2.fl.yelpcdn.com/bphoto/9RHPW6M37PM9ogVtPWSmfw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/8Hl4s49pmCzNe9WvC-op4g/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/D0fY2n9e9kBKtCCiJU2bBw/o.jpg","30, 39, 2","3.5,4,4","1, 2, 2",3.83333333333333,3,"chinese","Phoenix-Mesa-Scottsdale, AZ",NA,"Tao Garden",22,4947.00000000012,"Tao Garden","https://s3-media3.fl.yelpcdn.com/bphoto/8Hl4s49pmCzNe9WvC-op4g/o.jpg",4,39,2,5,2755.99999999395,168730
"7978","8WZ5lXwJMUtH",NA,"chrome","windows","UNKNOWN",29,"male","None of the above","Yes",3,"choice",0,"Francos Pizza, Teresas Pizza, Pizza Roto","https://s3-media3.fl.yelpcdn.com/bphoto/1Xlq7pfWNrOJ0usMZhtmFQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/F6BHV-gqUrjjhNvqQgoLdQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/JzfweExOSTpX9k8Od7gwgQ/o.jpg","7, 10, 1","3.5,3.5,5","1, 1, 2",4,3,"pizza","Cleveland-Elyria, OH","Pizza Roto",NA,NA,1955.00000000175,"Pizza Roto","https://s3-media4.fl.yelpcdn.com/bphoto/JzfweExOSTpX9k8Od7gwgQ/o.jpg",5,1,2,2,4731.99999998906,180929
"7979","8WZ5lXwJMUtH",NA,"chrome","windows","UNKNOWN",29,"male","None of the above","Yes",4,"rating",0,"Mr Burrito, Salsitas, Manuels Fine Mexican Food","https://s3-media2.fl.yelpcdn.com/bphoto/KkZIQFZEXg2C7JykJfzgyQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/7JTp4FKKDT2wuFp9-g9qxg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/9oZTOrypiuUYmkRWsW5HOw/o.jpg","4, 7, 9","2.5,3,3","1, 1, 2",2.83333333333333,3,"mexican","Phoenix-Mesa-Scottsdale, AZ",NA,"Manuels Fine Mexican Food",NA,NA,"Manuels Fine Mexican Food","https://s3-media3.fl.yelpcdn.com/bphoto/9oZTOrypiuUYmkRWsW5HOw/o.jpg",3,9,2,NA,NA,192608
"7980","8WZ5lXwJMUtH",NA,"chrome","windows","UNKNOWN",29,"male","None of the above","Yes",5,"choice",0,"El Amigo Mexican Restaurant, Taco Express, Amigo Taqueria, Los Arcos Mexican Restaurant","https://s3-media2.fl.yelpcdn.com/bphoto/_KN4aRv6Gem5D6msDkilBQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/nVzYVc3zMnfuI6PSaXuRAg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/nhvmPJl9PNljyEj1hzrh2g/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/_DSp8uwulJgUFktYjL_5iA/o.jpg","51, 11, 4, 23","4,4.5,5,4","2, 1, 1, 1",4.375,4,"mexican","Charlotte-Concord-Gastonia, NC-SC","El Amigo Mexican Restaurant",NA,NA,1626.99999999313,"El Amigo Mexican Restaurant","https://s3-media2.fl.yelpcdn.com/bphoto/_KN4aRv6Gem5D6msDkilBQ/o.jpg",4,51,2,5,2933.00000000454,202681
"7981","8WZ5lXwJMUtH",NA,"chrome","windows","UNKNOWN",29,"male","None of the above","Yes",6,"rating",0,"Pisa Pizza, Guss New York Pizza  Bar Mesa, BTz Sports Bar","https://s3-media3.fl.yelpcdn.com/bphoto/QBmdIhpIDWjqsZXOyABGiA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/a34fOem27yIn8QYVuEn2bg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/hLJ8yAYc0VRs6bipYQiMMA/o.jpg","3, 36, 54","3,2.5,3.5","2, 2, 2",3,3,"pizza","Phoenix-Mesa-Scottsdale, AZ",NA,"Guss New York Pizza  Bar Mesa",26,4179.99999999302,"Guss New York Pizza  Bar Mesa","https://s3-media4.fl.yelpcdn.com/bphoto/a34fOem27yIn8QYVuEn2bg/o.jpg",2.5,36,2,4,3392.99999999639,215785
"7982","8WZ5lXwJMUtH",NA,"chrome","windows","UNKNOWN",29,"male","None of the above","Yes",7,"choice",0,"Kibo Sushi House  Liberty village, Injapan, KoJa Restaurant","https://s3-media2.fl.yelpcdn.com/bphoto/uQ7MFDiDGpRG7dUQYs0TEg/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/r-xQvdHGqAcayLGutRJzcQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/_us8_eyi4Qg35HZJlMD_2w/o.jpg","1, 28, 62","5,3,4","2, 2, 2",4,3,"sushi","Toronto","KoJa Restaurant",NA,NA,1457.99999999872,"KoJa Restaurant","https://s3-media4.fl.yelpcdn.com/bphoto/_us8_eyi4Qg35HZJlMD_2w/o.jpg",4,62,2,5,2773.00000000105,225529
"7983","8WZ5lXwJMUtH",NA,"chrome","windows","UNKNOWN",29,"male","None of the above","Yes",8,"choice",0,"Black Angus Steakhouse, Lone Star Steakhouse  Saloon, Sizzler","https://s3-media4.fl.yelpcdn.com/bphoto/JlYajN9iMgiDT-Cey7D3uQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/c665Ue00oED-lumym8INew/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/i3kqRlE40L_VXO5koBPVpw/o.jpg","36, 6, 14","3.5,3,3","2, 2, 2",3.16666666666667,3,"steak","Phoenix-Mesa-Scottsdale, AZ","Black Angus Steakhouse",NA,NA,1540.00000000815,"Black Angus Steakhouse","https://s3-media4.fl.yelpcdn.com/bphoto/JlYajN9iMgiDT-Cey7D3uQ/o.jpg",3.5,36,2,5,2756.99999999779,235337
"7984","8WZ5lXwJMUtH",NA,"chrome","windows","UNKNOWN",29,"male","None of the above","Yes",9,"choice",0,"Itamae Ayce Sushi, Osaka Sushi, Itamae AYCE Sushi","https://s3-media1.fl.yelpcdn.com/bphoto/FI0cD1L8kPmZtNvJxAKSGQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/x9q1-E98MN_oZzsS2jCIdQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/4JDEKHgYTrnb599-PBPNgg/o.jpg","64, 44, 39","3,3.5,2.5","2, 2, 2",3,3,"sushi","Toronto","Osaka Sushi",NA,NA,910.999999992782,"Osaka Sushi","https://s3-media4.fl.yelpcdn.com/bphoto/x9q1-E98MN_oZzsS2jCIdQ/o.jpg",3.5,44,2,3,2445.00000000698,244201
"7985","8WZ5lXwJMUtH",NA,"chrome","windows","UNKNOWN",29,"male","None of the above","Yes",10,"rating",0,"The Grind, Tavern Americana, BluBurger Grille","https://s3-media1.fl.yelpcdn.com/bphoto/Bxc4z2Et-2O-BSngpO49Ww/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/5hQhiq9YdLQbJiL8JEFEew/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/tKThQlbfmjXGpzjhqVptqg/o.jpg","31, 11, 16","2.5,4,3.5","2, 2, 2",3.33333333333333,3,"burger","Phoenix-Mesa-Scottsdale, AZ",NA,"BluBurger Grille",17,4161.99999999662,"BluBurger Grille","https://s3-media1.fl.yelpcdn.com/bphoto/tKThQlbfmjXGpzjhqVptqg/o.jpg",3.5,16,2,5,2270.00000000407,256169
